alarm_id,session_id,alarm_code,alarm_level,equipment_code,started_at_s,acknowledged_at_s,cleared_at_s,is_nuisance
EAVT-L3-WRONG-DIAGNOSIS-032-N056,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,715,735,740,1
EAVT-L3-WRONG-DIAGNOSIS-032-N057,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,720,740,735,1
EAVT-L3-WRONG-DIAGNOSIS-032-N058,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,740,760,765,1
EAVT-L3-WRONG-DIAGNOSIS-032-N059,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,745,765,775,1
EAVT-L3-WRONG-DIAGNOSIS-032-N060,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,755,775,785,1
EAVT-L3-WRONG-DIAGNOSIS-032-N061,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,760,780,775,1
EAVT-L3-WRONG-DIAGNOSIS-032-N062,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,785,805,810,1
EAVT-L3-WRONG-DIAGNOSIS-032-N063,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,800,820,820,1
EAVT-L3-WRONG-DIAGNOSIS-032-N064,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,800,820,830,1
EAVT-L3-WRONG-DIAGNOSIS-032-N065,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,820,840,850,1
EAVT-L3-WRONG-DIAGNOSIS-032-N066,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,855,875,880,1
EAVT-L3-WRONG-DIAGNOSIS-032-N067,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,860,880,890,1
EAVT-L3-WRONG-DIAGNOSIS-032-N068,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,880,900,895,1
EAVT-L3-WRONG-DIAGNOSIS-032-N069,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,880,900,895,1
EAVT-L3-WRONG-DIAGNOSIS-032-N070,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,895,915,915,1
EAVT-L3-WRONG-DIAGNOSIS-032-N071,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,925,945,940,1
EAVT-L3-WRONG-DIAGNOSIS-032-N072,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,930,950,960,1
EAVT-L3-WRONG-DIAGNOSIS-032-N073,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,930,950,960,1
EAVT-L3-WRONG-DIAGNOSIS-032-N074,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,940,960,965,1
EAVT-L3-WRONG-DIAGNOSIS-032-N075,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,945,965,960,1
EAVT-L3-WRONG-DIAGNOSIS-032-N076,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,960,980,990,1
EAVT-L3-WRONG-DIAGNOSIS-032-N077,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,965,985,985,1
EAVT-L3-WRONG-DIAGNOSIS-032-N078,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,965,985,990,1
EAVT-L3-WRONG-DIAGNOSIS-032-N079,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,965,985,995,1
EAVT-L3-WRONG-DIAGNOSIS-032-N080,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,965,985,980,1
EAVT-L3-WRONG-DIAGNOSIS-032-N081,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,970,990,995,1
EAVT-L3-WRONG-DIAGNOSIS-032-N082,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,980,1000,1010,1
EAVT-L3-WRONG-DIAGNOSIS-032-N083,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1025,1045,1055,1
EAVT-L3-WRONG-DIAGNOSIS-032-N084,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1045,1065,1060,1
EAVT-L3-WRONG-DIAGNOSIS-032-N085,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1055,1075,1075,1
EAVT-L3-WRONG-DIAGNOSIS-032-N086,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1060,1080,1090,1
EAVT-L3-WRONG-DIAGNOSIS-032-N087,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1060,1080,1085,1
EAVT-L3-WRONG-DIAGNOSIS-032-N088,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1095,1115,1115,1
EAVT-L3-WRONG-DIAGNOSIS-032-N089,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1095,1115,1110,1
EAVT-L3-WRONG-DIAGNOSIS-032-N090,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1130,1150,1160,1
EAVT-L3-WRONG-DIAGNOSIS-032-N091,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1140,1160,1155,1
EAVT-L3-WRONG-DIAGNOSIS-032-N092,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1145,1165,1165,1
EAVT-L3-WRONG-DIAGNOSIS-032-N093,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1145,1165,1160,1
EAVT-L3-WRONG-DIAGNOSIS-032-N094,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1150,1170,1165,1
EAVT-L3-WRONG-DIAGNOSIS-032-N095,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1160,1180,1190,1
EAVT-L3-WRONG-DIAGNOSIS-032-N096,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1175,1195,1205,1
EAVT-L3-WRONG-DIAGNOSIS-032-N097,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1215,1235,1230,1
EAVT-L3-WRONG-DIAGNOSIS-032-N098,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1220,1240,1235,1
EAVT-L3-WRONG-DIAGNOSIS-032-N099,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1235,1255,1260,1
EAVT-L3-WRONG-DIAGNOSIS-032-N100,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1255,1275,1280,1
EAVT-L3-WRONG-DIAGNOSIS-032-N101,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1260,1280,1275,1
EAVT-L3-WRONG-DIAGNOSIS-032-N102,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1285,1305,1305,1
EAVT-L3-WRONG-DIAGNOSIS-032-N103,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1305,1325,1335,1
EAVT-L3-WRONG-DIAGNOSIS-032-N104,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1340,1360,1360,1
EAVT-L3-WRONG-DIAGNOSIS-032-N105,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1375,1395,1400,1
EAVT-L3-WRONG-DIAGNOSIS-032-N106,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1385,1405,1415,1
EAVT-L3-WRONG-DIAGNOSIS-032-N107,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1395,1415,1415,1
EAVT-L3-WRONG-DIAGNOSIS-032-N108,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1435,1455,1460,1
EAVT-L3-WRONG-DIAGNOSIS-032-N109,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1460,1480,1480,1
EAVT-L3-WRONG-DIAGNOSIS-032-N110,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1495,1515,1510,1
EAVT-L3-WRONG-DIAGNOSIS-032-N111,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1515,1535,1540,1
EAVT-L3-WRONG-DIAGNOSIS-032-N112,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1520,1540,1545,1
EAVT-L3-WRONG-DIAGNOSIS-032-N113,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1530,1550,1545,1
EAVT-L3-WRONG-DIAGNOSIS-032-N114,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1555,1575,1580,1
EAVT-L3-WRONG-DIAGNOSIS-032-N115,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1610,1630,1625,1
EAVT-L3-WRONG-DIAGNOSIS-032-N116,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1610,1630,1635,1
EAVT-L3-WRONG-DIAGNOSIS-032-N117,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1620,1640,1635,1
EAVT-L3-WRONG-DIAGNOSIS-032-N118,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1630,1650,1655,1
EAVT-L3-WRONG-DIAGNOSIS-032-N119,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1630,1650,1645,1
EAVT-L3-WRONG-DIAGNOSIS-032-N120,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1630,1650,1655,1
EAVT-L3-WRONG-DIAGNOSIS-032-N121,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1635,1655,1655,1
EAVT-L3-WRONG-DIAGNOSIS-032-N122,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1645,1665,1665,1
EAVT-L3-WRONG-DIAGNOSIS-032-N123,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1645,1665,1675,1
EAVT-L3-WRONG-DIAGNOSIS-032-N124,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1655,1675,1685,1
EAVT-L3-WRONG-DIAGNOSIS-032-N125,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1675,1695,1700,1
EAVT-L3-WRONG-DIAGNOSIS-032-N126,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1685,1705,1715,1
EAVT-L3-WRONG-DIAGNOSIS-032-N127,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1710,1730,1735,1
EAVT-L3-WRONG-DIAGNOSIS-032-N128,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1715,1735,1740,1
EAVT-L3-WRONG-DIAGNOSIS-032-N129,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1720,1740,1740,1
EAVT-L3-WRONG-DIAGNOSIS-032-N130,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1770,1790,1800,1
EAVT-L3-WRONG-DIAGNOSIS-032-N131,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1820,1840,1840,1
EAVT-L3-WRONG-DIAGNOSIS-032-N132,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1825,1845,1855,1
EAVT-L3-WRONG-DIAGNOSIS-032-N133,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1840,1860,1860,1
EAVT-L3-WRONG-DIAGNOSIS-032-N134,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1840,1860,1855,1
EAVT-L3-WRONG-DIAGNOSIS-032-N135,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1845,1865,1865,1
EAVT-L3-WRONG-DIAGNOSIS-032-N136,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1850,1870,1880,1
EAVT-L3-WRONG-DIAGNOSIS-032-N137,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1860,1880,1880,1
EAVT-L3-WRONG-DIAGNOSIS-032-N138,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1860,1880,1890,1
EAVT-L3-WRONG-DIAGNOSIS-032-N139,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1880,1900,1900,1
EAVT-L3-WRONG-DIAGNOSIS-032-N140,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1885,1905,1910,1
EAVT-L3-WRONG-DIAGNOSIS-032-N141,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1885,1905,1915,1
EAVT-L3-WRONG-DIAGNOSIS-032-N142,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1900,1920,1930,1
EAVT-L3-WRONG-DIAGNOSIS-032-N143,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1935,1955,1950,1
EAVT-L3-WRONG-DIAGNOSIS-032-N144,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1950,1970,1965,1
EAVT-L3-WRONG-DIAGNOSIS-032-N145,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1975,1995,1990,1
EAVT-L3-WRONG-DIAGNOSIS-032-N146,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1980,2000,2005,1
EAVT-L3-WRONG-DIAGNOSIS-032-N147,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,1995,2015,2025,1
EAVT-L3-WRONG-DIAGNOSIS-032-N148,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2010,2030,2040,1
EAVT-L3-WRONG-DIAGNOSIS-032-N149,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2030,2050,2050,1
EAVT-L3-WRONG-DIAGNOSIS-032-N150,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2030,2050,2060,1
EAVT-L3-WRONG-DIAGNOSIS-032-N151,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2035,2055,2055,1
EAVT-L3-WRONG-DIAGNOSIS-032-N152,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2045,2065,2065,1
EAVT-L3-WRONG-DIAGNOSIS-032-N153,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2050,2070,2065,1
EAVT-L3-WRONG-DIAGNOSIS-032-N154,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2055,2075,2075,1
EAVT-L3-WRONG-DIAGNOSIS-032-N155,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2060,2080,2080,1
EAVT-L3-WRONG-DIAGNOSIS-032-N156,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2070,2090,2095,1
EAVT-L3-WRONG-DIAGNOSIS-032-N157,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2075,2095,2090,1
EAVT-L3-WRONG-DIAGNOSIS-032-N158,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2085,2105,2115,1
EAVT-L3-WRONG-DIAGNOSIS-032-N159,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2110,2130,2130,1
EAVT-L3-WRONG-DIAGNOSIS-032-N160,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2115,2135,2135,1
EAVT-L3-WRONG-DIAGNOSIS-032-N161,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2120,2140,2140,1
EAVT-L3-WRONG-DIAGNOSIS-032-N162,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2155,2175,2170,1
EAVT-L3-WRONG-DIAGNOSIS-032-N163,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2165,2185,2190,1
EAVT-L3-WRONG-DIAGNOSIS-032-N164,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2165,2185,2185,1
EAVT-L3-WRONG-DIAGNOSIS-032-N165,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2180,2200,2205,1
EAVT-L3-WRONG-DIAGNOSIS-032-N166,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2195,2215,2215,1
EAVT-L3-WRONG-DIAGNOSIS-032-N167,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2195,2215,2210,1
EAVT-L3-WRONG-DIAGNOSIS-032-N168,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2200,2220,2220,1
EAVT-L3-WRONG-DIAGNOSIS-032-N169,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2205,2225,2225,1
EAVT-L3-WRONG-DIAGNOSIS-032-N170,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2215,2235,2230,1
EAVT-L3-WRONG-DIAGNOSIS-032-N171,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2260,2280,2280,1
EAVT-L3-WRONG-DIAGNOSIS-032-N172,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2265,2285,2280,1
EAVT-L3-WRONG-DIAGNOSIS-032-N173,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2275,2295,2300,1
EAVT-L3-WRONG-DIAGNOSIS-032-N174,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2295,2315,2315,1
EAVT-L3-WRONG-DIAGNOSIS-032-N175,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2295,2315,2310,1
EAVT-L3-WRONG-DIAGNOSIS-032-N176,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2335,2355,2365,1
EAVT-L3-WRONG-DIAGNOSIS-032-N177,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2350,2370,2380,1
EAVT-L3-WRONG-DIAGNOSIS-032-N178,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2380,2400,2410,1
EAVT-L3-WRONG-DIAGNOSIS-032-N179,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2415,2435,2440,1
EAVT-L3-WRONG-DIAGNOSIS-032-N180,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2420,2440,2440,1
EAVT-L3-WRONG-DIAGNOSIS-032-N181,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2440,2460,2465,1
EAVT-L3-WRONG-DIAGNOSIS-032-N182,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2445,2465,2465,1
EAVT-L3-WRONG-DIAGNOSIS-032-N183,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2445,2465,2470,1
EAVT-L3-WRONG-DIAGNOSIS-032-N184,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2470,2490,2485,1
EAVT-L3-WRONG-DIAGNOSIS-032-N185,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2495,2515,2510,1
EAVT-L3-WRONG-DIAGNOSIS-032-N186,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2495,2515,2510,1
EAVT-L3-WRONG-DIAGNOSIS-032-N187,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2520,2540,2545,1
EAVT-L3-WRONG-DIAGNOSIS-032-N188,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2520,2540,2550,1
EAVT-L3-WRONG-DIAGNOSIS-032-N189,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2540,2560,2570,1
EAVT-L3-WRONG-DIAGNOSIS-032-N190,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2540,2560,2555,1
EAVT-L3-WRONG-DIAGNOSIS-032-N191,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2560,2580,2585,1
EAVT-L3-WRONG-DIAGNOSIS-032-N192,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2570,2590,2595,1
EAVT-L3-WRONG-DIAGNOSIS-032-N193,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2575,2595,2590,1
EAVT-L3-WRONG-DIAGNOSIS-032-N194,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2580,2600,2595,1
EAVT-L3-WRONG-DIAGNOSIS-032-N195,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2650,2670,2680,1
EAVT-L3-WRONG-DIAGNOSIS-032-N196,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2650,2670,2675,1
EAVT-L3-WRONG-DIAGNOSIS-032-N197,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2655,2675,2685,1
EAVT-L3-WRONG-DIAGNOSIS-032-N198,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2655,2675,2685,1
EAVT-L3-WRONG-DIAGNOSIS-032-N199,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2685,2705,2700,1
EAVT-L3-WRONG-DIAGNOSIS-032-N200,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2695,2715,2715,1
EAVT-L3-WRONG-DIAGNOSIS-032-N201,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2700,2720,2715,1
EAVT-L3-WRONG-DIAGNOSIS-032-N202,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2700,2720,2715,1
EAVT-L3-WRONG-DIAGNOSIS-032-N203,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2715,2735,2735,1
EAVT-L3-WRONG-DIAGNOSIS-032-N204,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2740,2760,2760,1
EAVT-L3-WRONG-DIAGNOSIS-032-N205,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2815,2835,2845,1
EAVT-L3-WRONG-DIAGNOSIS-032-N206,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2820,2840,2840,1
EAVT-L3-WRONG-DIAGNOSIS-032-N207,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2825,2845,2840,1
EAVT-L3-WRONG-DIAGNOSIS-032-N208,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2830,2850,2850,1
EAVT-L3-WRONG-DIAGNOSIS-032-N209,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2840,2860,2870,1
EAVT-L3-WRONG-DIAGNOSIS-032-N210,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2850,2870,2880,1
EAVT-L3-WRONG-DIAGNOSIS-032-N211,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2875,2895,2905,1
EAVT-L3-WRONG-DIAGNOSIS-032-N212,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2880,2900,2905,1
EAVT-L3-WRONG-DIAGNOSIS-032-N213,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2900,2920,2915,1
EAVT-L3-WRONG-DIAGNOSIS-032-N214,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2910,2930,2925,1
EAVT-L3-WRONG-DIAGNOSIS-032-N215,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2920,2940,2935,1
EAVT-L3-WRONG-DIAGNOSIS-032-N216,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2935,2955,2965,1
EAVT-L3-WRONG-DIAGNOSIS-032-N217,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2945,2965,2965,1
EAVT-L3-WRONG-DIAGNOSIS-032-N218,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2950,2970,2975,1
EAVT-L3-WRONG-DIAGNOSIS-032-N219,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2970,2990,3000,1
EAVT-L3-WRONG-DIAGNOSIS-032-N220,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,2990,3010,3015,1
EAVT-L3-WRONG-DIAGNOSIS-032-N221,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,3000,3020,3025,1
EAVT-L3-WRONG-DIAGNOSIS-032-N222,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,3005,3025,3035,1
EAVT-L3-WRONG-DIAGNOSIS-032-N223,EAVT-L3-WRONG-DIAGNOSIS-032,nuisance_misc,L0,auxiliary_system,3030,3050,3060,1
